fpppp,predacc_i,0
fpppp,predacc_ii,0
fpppp,predacc_iii,0
fpppp,predacc_iv,0
fpppp,predacc_v,0
gcc,predacc_i,0
gcc,predacc_ii,0
gcc,predacc_iii,0
gcc,predacc_iv,0
gcc,predacc_v,0
go,predacc_i,0
go,predacc_ii,0
go,predacc_iii,0
go,predacc_iv,0
go,predacc_v,0
vpr,predacc_i,0
vpr,predacc_ii,0
vpr,predacc_iii,0
vpr,predacc_iv,0
vpr,predacc_v,0
